train_id,model,year,last_check,next_check,warehouse_id
1583,Baja,2005,2024-10-12,2025-08-21,302
1584,Phaeton,2005,2024-09-09,2026-01-23,21
1585,Discovery,1995,2024-11-14,2025-12-18,82
1586,Continental Mark VII,1986,2024-09-20,2025-09-22,65
1587,Discovery,1994,2024-12-07,2026-01-08,60
1588,62,2004,2025-01-20,2025-11-22,385
1589,Sierra 1500,2010,2025-03-31,2026-02-08,107
1590,CC,2011,2024-10-15,2025-11-26,194
1591,Impreza,1993,2025-01-21,2025-07-02,2
1592,X3,2006,2024-07-28,2025-07-30,31
1593,M-Class,2012,2025-03-18,2025-06-12,125
1594,Concorde,1993,2024-05-14,2026-01-25,173
1595,Precis,1993,2024-06-15,2025-11-10,304
1596,Durango,2003,2025-01-15,2025-11-29,112
1597,Sebring,1999,2024-08-27,2026-04-22,218
1598,Elantra,2004,2025-02-26,2026-01-19,50
1599,Forester,1998,2024-12-14,2025-11-22,161
1600,Titan,2008,2024-06-24,2026-03-09,383
1601,Range Rover Sport,2012,2025-04-30,2025-10-28,39
1602,Tundra,2012,2024-06-15,2025-07-23,215
1603,Yukon XL 1500,2007,2025-01-09,2025-06-09,115
1604,Uplander,2007,2025-04-06,2026-03-16,193
1605,Skylark,1995,2025-02-25,2025-12-24,31
1606,Jimmy,2000,2024-10-16,2026-01-30,318
1607,Talon,1993,2025-01-25,2026-04-26,295
1608,300E,1993,2024-09-19,2025-05-07,332
1609,RAV4,1999,2025-04-03,2025-09-30,215
1610,GLI,2009,2024-07-30,2025-10-03,304
1611,Storm,1992,2025-02-26,2025-06-18,243
1612,Legacy,2008,2025-03-11,2025-05-09,365
1613,S-Type,2001,2024-06-16,2025-11-05,363
1614,Tiburon,2008,2025-02-23,2026-01-31,389
1615,Silhouette,1992,2024-10-07,2025-09-21,74
1616,Park Avenue,2005,2025-01-18,2025-12-17,190
1617,7 Series,2003,2024-10-09,2025-08-31,199
1618,Astro,2000,2025-03-26,2025-12-16,282
1619,Avalon,1998,2024-11-23,2025-11-05,354
1620,ES,2012,2024-09-16,2026-02-08,346
1621,H1,1999,2025-04-30,2025-10-30,248
1622,Sunbird,1991,2024-10-02,2025-11-01,129
1623,Suburban 1500,1997,2025-04-08,2026-03-31,183
1624,H3,2006,2024-11-26,2025-05-09,331
1625,Diamante,2004,2025-03-16,2025-08-28,216
1626,LeSabre,1992,2024-11-24,2025-08-29,39
1627,Ram Van 3500,1998,2025-03-11,2026-04-13,298
1628,S40,2003,2024-10-27,2025-08-09,30
1629,F350,2000,2024-08-03,2025-09-26,395
1630,QX,2004,2024-11-30,2025-08-24,234
1631,Tiguan,2011,2024-12-12,2025-07-30,170
1632,M,2009,2024-11-16,2025-08-21,23
1633,Escalade,2002,2024-07-21,2025-08-22,173
1634,LeSabre,1986,2024-10-04,2025-12-16,271
1635,Brat,1986,2024-08-15,2025-07-29,343
1636,Gemini,1986,2025-04-23,2026-01-11,175
1637,GS,2003,2025-02-03,2026-03-14,305
1638,7 Series,2005,2024-10-08,2025-12-13,237
1639,Escalade ESV,2006,2024-10-04,2025-07-04,340
1640,LX,2009,2024-07-12,2025-09-22,297
1641,Ram 50,1992,2025-03-05,2026-03-10,44
1642,MR2,1987,2024-09-14,2026-03-06,214
1643,S4,2011,2024-07-25,2025-10-29,337
1644,Expedition EL,2010,2024-07-26,2025-05-19,64
1645,9000,1996,2025-04-16,2025-10-20,207
1646,Contour,2000,2024-06-16,2026-02-02,199
1647,Rally Wagon 3500,1993,2025-03-04,2025-06-11,75
1648,RDX,2010,2024-08-25,2025-06-08,354
1649,Bravada,1993,2025-04-18,2025-12-06,38
1650,Bronco,1995,2024-06-03,2025-08-06,193
1651,Quest,1998,2025-01-19,2025-11-03,318
1652,F-Series,2001,2024-11-19,2026-01-04,203
1653,GTO,1967,2024-07-12,2025-08-20,136
1654,Viper,2002,2025-03-11,2025-06-03,36
1655,xA,2004,2024-07-18,2025-12-21,52
1656,Grand Cherokee,1997,2024-07-26,2026-01-13,220
1657,Montero,1994,2025-02-07,2025-12-09,126
1658,Countach,1990,2024-08-20,2025-10-18,216
1659,Malibu,2004,2025-02-01,2025-06-15,299
1660,Mountaineer,1999,2024-09-23,2025-06-27,169
1661,Savana 1500,2004,2025-04-08,2025-06-25,129
1662,G,1999,2025-04-22,2026-03-29,318
1663,RX,2001,2024-11-12,2025-11-22,304
1664,Taurus,2004,2024-12-22,2025-09-13,370
1665,SLK-Class,1997,2024-10-08,2026-01-01,184
1666,Caravan,1994,2024-07-09,2025-11-25,293
1667,XLR-V,2007,2024-08-31,2025-09-09,361
1668,Sonata,2012,2025-02-23,2025-12-18,374
1669,Cooper,2002,2024-12-20,2026-01-23,86
1670,Genesis,2010,2025-01-31,2025-12-06,50
1671,GL-Class,2012,2024-12-04,2026-02-26,21
1672,Elantra,1993,2024-06-28,2025-10-31,222
1673,MX-5,1994,2025-03-03,2026-02-27,331
1674,Suburban 1500,1995,2024-09-27,2025-10-08,10
1675,LSS,1999,2024-08-12,2025-08-21,102
1676,Cobalt,2010,2024-05-14,2026-03-25,158
1677,Pajero,1989,2024-05-17,2025-12-11,259
1678,MX-5,1995,2025-04-22,2025-12-17,191
1679,SLS AMG,2011,2024-05-08,2026-02-22,53
1680,E250,2007,2025-01-19,2025-09-17,122
1681,Tracer,1992,2025-03-26,2026-01-02,118
1682,Passat,2008,2024-09-03,2025-08-26,79
1683,Tracker,1997,2024-11-15,2025-08-15,241
1684,Sunfire,2003,2024-06-19,2025-10-16,394
1685,Cobalt,2010,2025-01-21,2025-10-19,158
1686,M3,2004,2024-06-23,2025-10-28,196
1687,M,2010,2024-10-27,2025-07-18,120
1688,Venza,2011,2025-02-14,2025-10-20,314
1689,Mustang,2005,2025-03-07,2025-08-23,248
1690,Grand Prix,2005,2024-12-03,2026-02-04,47
1691,S40,2008,2025-04-01,2025-06-10,137
1692,Explorer Sport Trac,2000,2024-08-14,2025-09-07,246
1693,Galant,2005,2024-12-06,2026-01-19,160
1694,Lancer,2004,2025-02-24,2025-07-04,133
1695,F250,2008,2025-01-06,2025-09-06,180
1696,Tribute,2004,2025-01-09,2025-10-15,143
1697,A6,2002,2025-04-02,2025-10-09,369
1698,Fifth Ave,1993,2025-02-08,2025-08-13,192
1699,MKX,2009,2024-07-12,2025-12-14,86
1700,612 Scaglietti,2006,2024-06-05,2025-08-30,138
1701,Sable,1992,2024-09-23,2025-05-25,284
1702,New Beetle,2006,2024-10-30,2025-06-14,133
1703,Eurovan,1997,2025-02-12,2025-05-19,122
1704,Caravan,2000,2024-05-18,2025-08-23,348
1705,Cavalier,1997,2025-01-25,2025-12-29,162
1706,Z4,2008,2024-10-17,2025-05-29,322
1707,929,1987,2024-07-31,2025-11-08,106
1708,Echo,2002,2025-03-06,2025-10-17,257
1709,SX4,2011,2024-09-11,2026-03-13,395
1710,MX-5,2001,2024-10-12,2025-11-15,102
1711,Cooper Countryman,2012,2025-03-21,2025-08-25,121
1712,Santa Fe,2001,2024-05-12,2025-07-02,319
1713,Econoline E150,1997,2025-02-18,2025-08-16,180
1714,Malibu,1998,2024-05-28,2025-05-25,233
1715,Odyssey,2011,2024-05-31,2025-07-16,160
1716,Sonoma,1996,2024-07-05,2026-03-22,333
1717,XK,2010,2025-03-31,2025-09-16,79
1718,CR-Z,2012,2024-05-27,2025-07-25,55
1719,Ram 2500,2000,2025-04-12,2025-05-18,214
1720,3000GT,1998,2024-07-28,2025-11-02,73
1721,Truck,1995,2024-09-28,2026-02-27,241
1722,Savana,2009,2024-12-21,2026-03-19,149
1723,Venture,2003,2025-04-14,2026-01-19,170
1724,Monaro,2004,2024-08-25,2025-09-24,99
1725,Breeze,1998,2025-05-03,2026-05-02,122
1726,Savana 1500,1996,2024-06-05,2026-01-27,137
1727,Rondo,2008,2024-05-14,2025-11-13,74
1728,QX,2009,2024-09-02,2025-12-07,259
1729,D350,1993,2024-11-30,2025-09-05,81
1730,Jetta,1990,2025-03-14,2026-02-16,25
1731,Eurovan,2000,2025-03-29,2025-09-04,384
1732,Range Rover Sport,2010,2024-11-24,2025-07-06,321
1733,Metro,1995,2025-01-06,2025-09-17,150
1734,SLS-Class,2012,2024-10-21,2026-01-20,145
1735,Cayenne,2011,2024-10-20,2025-08-23,155
1736,RL,2008,2025-01-12,2026-03-07,107
1737,A4,2001,2024-06-17,2025-09-17,241
1738,Land Cruiser,1996,2024-08-11,2025-12-06,331
1739,Camaro,1999,2024-08-10,2026-02-11,392
1740,Celica,1984,2024-10-23,2025-09-23,325
1741,Fleetwood,1994,2025-03-11,2026-03-26,5
1742,Trooper,1998,2024-12-15,2025-07-15,25
1743,Legacy,2005,2024-11-07,2025-12-05,378
1744,X3,2007,2024-07-31,2025-09-03,339
1745,Jetta,1987,2025-04-18,2026-04-10,172
1746,Azera,2006,2025-02-12,2025-11-24,80
1747,Chariot,1985,2024-10-02,2026-03-20,52
1748,Equinox,2007,2024-05-08,2026-03-30,52
1749,Grand Prix,2000,2024-09-29,2025-10-12,67
1750,Cabriolet,1997,2024-07-29,2026-03-17,224
1751,Phaeton,2004,2025-02-26,2026-05-01,313
1752,Element,2007,2024-10-10,2025-05-13,105
1753,del Sol,1996,2024-05-20,2026-01-11,331
1754,Corvette,1959,2024-10-08,2026-03-19,168
1755,Mustang,2003,2024-11-01,2025-05-30,187
1756,Town Car,2008,2024-09-25,2026-02-05,155
1757,Terrain,2012,2024-05-14,2025-11-30,258
1758,Insight,2010,2024-11-29,2025-09-04,72
1759,Jimmy,1996,2024-05-09,2026-02-23,210
1760,Aura,2008,2024-07-15,2026-02-18,68
1761,Silverado 2500,2011,2024-05-21,2026-03-05,56
1762,MX-5,1995,2025-02-19,2025-06-30,296
1763,Odyssey,2002,2024-12-10,2026-04-19,81
1764,SC,2005,2025-03-30,2025-07-23,233
1765,G-Class,2009,2024-10-26,2025-08-10,319
1766,DB9,2008,2025-03-27,2026-02-17,275
1767,Reno,2008,2025-01-24,2025-05-27,116
1768,Reno,2006,2024-07-12,2025-11-24,241
1769,Nubira,2001,2025-02-08,2026-01-18,66
1770,MR2,1993,2024-05-09,2026-03-04,269
1771,Camaro,1968,2024-11-30,2025-07-18,85
1772,Capri,1993,2024-10-02,2025-10-10,347
1773,Monterey,2004,2025-01-21,2025-05-13,319
1774,CR-V,1997,2025-04-13,2025-10-11,231
1775,Corvette,2009,2025-01-25,2026-04-11,29
1776,2500,2012,2024-07-11,2025-06-17,263
1777,Explorer,2012,2024-09-17,2025-08-08,151
1778,Corvette,1954,2025-03-07,2026-05-02,61
1779,3500,2000,2024-11-22,2025-10-28,97
1780,Insight,2004,2025-02-07,2025-12-30,360
1781,TSX,2011,2024-06-03,2026-01-10,242
1782,300SD,1993,2025-01-19,2025-08-21,339
1783,S4,2010,2024-12-18,2025-06-14,27
1784,Eldorado,2002,2025-02-21,2025-12-09,166
1785,Sentra,1993,2024-05-05,2025-06-06,194
1786,Bronco II,1984,2024-05-21,2025-06-01,227
1787,LS Hybrid,2012,2024-08-10,2026-03-07,225
1788,Scoupe,1994,2024-10-23,2025-10-10,221
1789,F350,1993,2025-04-03,2025-07-20,321
1790,Sentra,2005,2024-08-22,2025-10-14,164
1791,Capri,1992,2025-02-05,2025-12-23,209
1792,Altima,2011,2024-10-28,2025-11-04,193
1793,Electra,1989,2024-05-26,2025-10-20,197
1794,Element,2010,2025-01-05,2025-06-14,268
1795,Accent,2010,2024-08-02,2026-01-07,31
1796,Mazda6,2008,2024-12-14,2025-06-20,83
1797,6 Series,1989,2024-10-19,2025-06-24,86
1798,09-   ,2003,2024-12-14,2026-04-11,262
1799,TSX,2005,2025-01-25,2025-12-30,269
1800,Ram Van B250,1992,2025-04-29,2025-07-31,68
1801,B-Series,2003,2024-11-27,2025-07-08,62
1802,Impala,2000,2025-02-02,2025-07-12,156
1803,SC,2007,2025-04-26,2025-10-07,337
1804,H3,2010,2025-04-24,2026-03-18,238
1805,CT,2012,2024-10-31,2026-01-19,84
1806,Cavalier,2000,2024-08-07,2025-08-30,260
1807,Safari,2005,2024-11-20,2025-10-30,141
1808,Savana 2500,2005,2024-05-20,2026-04-03,300
1809,Venture,2000,2025-01-08,2025-10-05,355
1810,DeVille,2005,2025-01-06,2025-08-19,218
1811,240SX,1998,2025-01-19,2026-01-13,171
1812,80,1990,2024-12-03,2026-04-02,30
1813,Escalade,2007,2025-04-06,2025-05-25,273
1814,S80,2012,2025-03-29,2025-06-18,96
1815,SLX,1999,2025-01-09,2025-10-04,330
1816,Integra,1999,2025-05-02,2026-04-16,146
1817,Ram Wagon B250,1992,2024-12-14,2025-08-08,29
1818,F-Series,2005,2024-05-25,2025-10-29,124
1819,Bravada,2004,2025-02-09,2026-02-26,16
1820,Avalanche,2008,2024-06-04,2025-10-12,80
1821,200SX,1995,2024-11-30,2025-05-28,5
1822,Eclipse,2001,2024-12-27,2026-03-24,188
1823,Riviera,1979,2025-04-15,2025-09-23,142
1824,Milan,2011,2024-12-14,2026-02-03,41
1825,Probe,1995,2025-03-09,2025-12-01,26
1826,Truck,1995,2025-03-28,2025-10-06,204
1827,Thunderbird,1993,2025-03-02,2025-05-16,325
1828,H3,2007,2025-01-20,2026-04-16,359
1829,Escape,2009,2024-10-17,2026-03-30,75
1830,Stealth,1996,2025-03-14,2025-06-29,24
1831,Aurora,1997,2024-07-25,2026-02-23,130
1832,T100,1995,2024-08-10,2026-02-09,28
1833,Grand Prix,2001,2025-01-09,2025-07-03,298
1834,Sonata,1999,2024-12-31,2025-09-19,226
1835,Odyssey,2010,2024-10-18,2025-11-27,213
1836,Discovery,1996,2024-09-17,2025-09-15,142
1837,X5,2011,2024-07-22,2026-04-17,20
1838,Legacy,1992,2024-10-02,2025-05-05,224
1839,E-Series,1963,2024-10-27,2026-02-15,201
1840,Ram Van B350,1993,2024-06-21,2025-09-16,369
1841,SL-Class,2008,2025-03-07,2026-01-12,208
1842,Vision,1997,2024-12-21,2025-09-23,145
1843,Solara,1999,2024-10-30,2026-01-30,284
1844,Optima,2009,2024-10-03,2026-01-09,308
1845,SLX,1998,2025-02-15,2025-08-29,370
1846,Ram 2500,1995,2025-02-01,2025-07-27,352
1847,Grand Am,1987,2025-01-11,2026-01-20,200
1848,Wrangler,1992,2024-11-29,2025-05-20,239
1849,Explorer,2001,2024-05-14,2026-02-27,194
1850,XC90,2003,2025-02-07,2025-12-09,231
1851,HHR,2006,2024-09-01,2025-09-03,379
1852,Grand Cherokee,1994,2025-02-13,2026-03-14,3
1853,TrailBlazer,2002,2024-12-09,2025-08-11,305
1854,Charger,2012,2024-05-05,2026-04-01,118
1855,Econoline E250,1996,2025-03-28,2026-01-19,314
1856,CTS-V,2007,2024-12-06,2025-10-10,199
1857,Stealth,1996,2024-12-04,2025-09-22,333
1858,Suburban 1500,2010,2024-05-14,2025-09-29,327
1859,Virage,2011,2024-10-30,2025-07-08,248
1860,Esteem,2001,2024-09-16,2025-08-09,44
1861,100,1989,2024-10-16,2026-04-02,202
1862,Pilot,2009,2024-06-24,2026-02-24,278
1863,F150,2008,2024-12-27,2025-11-15,164
1864,E-Class,2002,2024-05-16,2026-02-13,250
1865,Eldorado,1993,2024-06-04,2025-08-01,122
1866,Escalade EXT,2002,2024-12-14,2025-10-16,78
1867,300,2005,2024-12-23,2026-04-13,263
1868,M3,1997,2024-06-29,2025-10-30,4
1869,Civic,2009,2024-05-23,2025-12-30,307
1870,CTS-V,2010,2025-03-06,2025-05-16,304
1871,745,2004,2024-06-23,2025-10-18,167
1872,Passat,1998,2024-06-02,2026-04-13,298
1873,Integra,1994,2025-01-20,2026-01-14,393
1874,Thunderbird,1993,2024-08-28,2025-05-16,156
1875,NSX,1997,2024-12-30,2025-11-10,212
1876,Esperante,2007,2024-10-29,2026-02-01,291
1877,Excursion,2003,2025-05-02,2025-07-02,53
1878,Loyale,1991,2025-03-01,2025-09-17,3
1879,Express 1500,2012,2024-05-19,2026-03-20,202
1880,Grand Caravan,1997,2025-03-22,2025-05-25,224
1881,S6,2009,2025-02-07,2025-12-29,129
1882,Diablo,2001,2025-01-14,2025-09-22,107
1883,09-   ,2007,2025-03-11,2025-08-31,211
1884,Express 2500,1996,2024-09-27,2025-10-21,111
1885,Sunfire,1997,2024-09-30,2025-08-01,98
1886,Sunbird,1992,2024-06-11,2025-06-16,250
1887,Ram,2003,2025-04-21,2026-01-15,154
1888,911,1985,2024-10-02,2026-04-05,142
1889,Malibu,1997,2024-12-10,2025-07-20,233
1890,F150,1996,2025-04-22,2025-06-21,355
1891,Mustang,1986,2024-07-06,2025-08-22,152
1892,6000,1988,2024-07-15,2025-05-20,105
1893,Forester,2004,2024-07-20,2025-09-17,367
1894,Datsun/Nissan Z-car,1990,2025-04-18,2026-02-10,346
1895,LX,2007,2024-07-17,2026-04-11,389
1896,7 Series,2007,2024-07-13,2026-02-02,201
1897,Boxster,1999,2024-09-03,2025-07-06,251
1898,New Beetle,2006,2025-01-23,2025-06-24,334
1899,Mustang,1965,2024-05-26,2026-04-16,142
1900,Insight,2005,2024-10-24,2026-04-12,255
1901,Boxster,2011,2025-04-20,2025-09-11,65
1902,Grand Marquis,2004,2025-03-25,2026-04-16,242
1903,Fiero,1985,2025-03-06,2026-02-04,205
1904,xD,2010,2024-12-19,2026-03-25,37
1905,EXP,1984,2025-04-27,2025-08-13,47
1906,Lumina,1993,2025-02-28,2025-06-23,19
1907,Topaz,1993,2024-08-11,2025-07-08,222
1908,Corsica,1993,2024-07-02,2025-06-07,268
1909,Passat,1996,2024-05-22,2026-02-27,329
1910,Electra,1989,2025-01-04,2026-02-04,311
1911,Tacoma,2001,2024-07-31,2026-04-30,224
1912,Caravan,2004,2024-11-29,2025-05-06,357
1913,Rendezvous,2007,2025-04-18,2026-01-10,28
1914,Corvair 500,1963,2025-02-13,2025-06-03,370
1915,Tiburon,2001,2024-11-19,2026-03-20,164
1916,Sierra 1500,2008,2025-01-30,2025-09-19,71
1917,2500,1999,2024-09-10,2025-07-03,295
1918,Tracer,1999,2025-01-06,2025-09-28,176
1919,CTS,2006,2024-10-11,2026-04-14,68
1920,Passport,1998,2024-12-27,2026-01-22,58
1921,Montero,1995,2024-05-25,2025-08-22,41
1922,98,1993,2025-02-23,2025-07-20,112
1923,F150,1992,2025-04-26,2025-09-18,358
1924,Tempo,1994,2024-12-23,2025-05-22,253
1925,Continental,2008,2024-07-11,2026-04-27,236
1926,Discovery,1998,2024-07-08,2026-03-08,242
1927,Range Rover,2005,2025-03-31,2025-11-08,227
1928,Esprit,2001,2025-03-15,2025-07-21,190
1929,Grand Voyager,2000,2024-06-25,2025-05-21,292
1930,MX-5,2001,2024-09-02,2025-09-13,88
1931,Ram Van 2500,1998,2025-02-03,2025-10-01,25
1932,LS,2001,2025-02-19,2025-09-29,361
1933,Suburban 2500,2010,2024-07-10,2025-05-24,293
1934,612 Scaglietti,2009,2024-12-31,2026-02-11,192
1935,Ram 2500,2005,2024-09-20,2025-06-13,27
1936,626,1991,2024-05-14,2025-08-15,372
1937,Sprinter,2008,2024-05-28,2026-01-05,49
1938,DeVille,2001,2024-11-24,2026-01-22,203
1939,Evora,2012,2025-03-04,2025-12-26,282
1940,C-Class,2009,2025-01-28,2026-04-02,249
1941,Express 3500,2004,2024-09-30,2026-04-29,60
1942,Cougar,2002,2025-04-06,2026-04-04,302
1943,3 Series,2011,2024-12-20,2025-12-18,316
1944,Mountaineer,2006,2024-05-09,2025-10-31,379
1945,IS-F,2008,2025-01-13,2026-02-08,183
1946,Accord,1997,2024-07-05,2025-07-14,48
1947,LSS,1998,2024-05-28,2025-09-18,181
1948,X5,2004,2025-02-12,2025-07-14,68
1949,Montana,2002,2024-06-25,2025-09-26,317
1950,IS,2001,2025-02-24,2025-07-08,45
1951,Ram 3500 Club,1995,2024-09-29,2025-06-04,80
1952,Silverado 1500,2012,2024-05-24,2025-08-14,80
1953,900,1990,2024-11-02,2025-11-18,69
1954,H3,2008,2024-11-03,2025-09-17,88
1955,300TE,1992,2024-07-26,2025-05-26,250
1956,Type 2,1991,2024-11-18,2025-05-17,145
1957,Avalanche 2500,2003,2025-04-19,2025-10-13,115
1958,Sebring,2006,2025-02-09,2025-06-02,323
1959,Aspire,1995,2025-01-24,2025-05-10,233
1960,Explorer,2012,2025-01-05,2025-11-10,174
1961,545,2005,2024-09-09,2026-01-28,250
1962,M,2010,2025-01-05,2026-02-08,154
1963,Monte Carlo,2002,2024-11-21,2025-05-14,310
1964,Acadia,2009,2025-01-01,2025-06-10,41
1965,928,1995,2024-09-07,2025-09-05,288
1966,Impreza,1995,2024-11-06,2025-11-18,88
1967,626,2001,2025-03-16,2025-09-29,290
1968,Golf,1999,2024-05-31,2025-10-16,84
1969,S4,2005,2024-12-23,2025-05-08,233
1970,Cabriolet,1994,2024-07-18,2025-06-02,75
1971,Windstar,1997,2025-01-28,2026-02-28,172
1972,C70,2004,2024-06-02,2026-01-22,133
1973,Escalade ESV,2004,2024-09-24,2026-01-15,384
1974,Murciélago,2006,2025-03-21,2025-08-26,381
1975,Navigator,2012,2025-01-22,2025-07-22,342
1976,Cherokee,1998,2025-04-17,2025-06-28,158
1977,Cavalier,1995,2024-08-17,2026-01-17,348
1978,CL-Class,2008,2024-11-15,2025-08-08,245
1979,9-7X,2005,2024-12-13,2026-01-18,262
1980,Pathfinder,2000,2024-06-22,2025-12-02,107
1981,Electra,1984,2024-06-03,2025-06-07,129
1982,Navajo,1991,2024-10-08,2025-10-08,333
1983,Savana 3500,1998,2025-03-09,2025-06-02,345
1984,Rio,2007,2024-08-29,2025-07-26,81
1985,Cabriolet,1995,2025-03-31,2025-12-29,274
1986,PT Cruiser,2001,2025-04-12,2026-02-15,163
1987,Corolla,1993,2024-12-14,2026-02-25,2
1988,Corsica,1995,2024-06-20,2025-07-06,392
1989,Corolla,2000,2024-07-08,2025-11-26,398
1990,SSR,2006,2024-12-19,2025-06-25,279
1991,Cutlass,1997,2024-12-18,2026-04-20,281
1992,E-Class,2008,2024-07-06,2025-11-23,62
1993,F-Series,1988,2024-06-05,2026-03-17,351
1994,Jimmy,1995,2025-01-07,2026-02-12,222
1995,C70,2001,2024-10-12,2025-08-08,352
1996,Pacifica,2004,2024-09-16,2025-06-20,57
1997,Axiom,2004,2025-03-30,2025-08-17,161
1998,Crown Victoria,2004,2025-01-25,2026-03-16,67
1999,Colorado,2012,2025-01-07,2025-09-16,202
2000,F350,2010,2024-08-12,2025-09-18,286
2001,Sebring,2000,2025-05-03,2025-07-11,10
2002,2500 Club Coupe,1996,2024-07-31,2025-08-14,285
2003,Town Car,2010,2024-08-04,2026-04-23,340
2004,Diablo,1993,2024-05-09,2026-03-27,151
2005,Bonneville,1998,2024-09-02,2025-06-08,123
2006,Phantom,2011,2024-06-20,2025-06-23,44
2007,XC70,2011,2024-07-12,2025-12-07,99
2008,DB9,2007,2025-02-15,2025-10-12,300
2009,Club Wagon,1992,2024-11-23,2025-09-27,127
2010,Expo,1994,2024-09-27,2025-06-04,21
2011,Escort,1992,2024-10-13,2026-01-13,370
2012,1500,1994,2025-03-25,2025-07-26,315
2013,Altima,1997,2024-11-29,2025-08-31,140
2014,S40,2003,2024-10-19,2025-10-21,311
2015,Ram Van 2500,2003,2025-02-05,2025-11-23,278
2016,SC,2000,2024-07-03,2026-04-30,165
2017,Liberty,2002,2025-01-01,2026-01-19,229
2018,Montero Sport,1997,2024-10-18,2025-07-28,375
2019,Vitara,1999,2024-11-18,2025-11-23,335
2020,S4,2006,2025-04-29,2025-10-12,278
2021,1 Series,2010,2024-10-02,2025-06-12,214
2022,VUE,2007,2025-04-08,2025-11-11,54
2023,CLS-Class,2012,2024-05-17,2025-12-05,231
2024,Elise,2009,2024-08-16,2025-12-02,151
2025,Concorde,1998,2025-03-21,2025-09-26,133
2026,DB9,2010,2025-02-24,2026-01-23,7
2027,Q5,2011,2025-03-23,2025-08-25,78
2028,Intrigue,2000,2025-03-16,2026-04-28,201
2029,Murciélago,2010,2024-06-05,2026-04-13,341
2030,Genesis,2012,2024-10-31,2025-06-04,266
2031,XC90,2007,2024-06-05,2025-07-28,235
2032,Sentra,1997,2024-06-12,2026-01-06,373
2033,Land Cruiser,2006,2025-05-03,2025-10-26,222
2034,Town Car,2002,2025-03-16,2025-10-02,251
2035,9-2X,2006,2024-07-07,2025-11-29,347
2036,FJ Cruiser,2011,2024-06-07,2025-10-18,133
2037,3 Series,2012,2024-10-30,2025-11-24,334
2038,Mustang,2005,2024-07-02,2026-01-27,104
2039,MKT,2012,2024-07-07,2025-09-17,250
2040,GTO,1971,2024-07-30,2025-12-31,399
2041,Suburban 1500,1995,2024-12-21,2026-02-27,347
2042,MX-5,1993,2024-09-11,2026-04-01,295
2043,Entourage,2008,2025-03-28,2025-09-20,287
2044,LX,1999,2024-07-14,2025-09-02,16
2045,Mustang,1991,2025-02-01,2025-05-07,255
2046,Sebring,1998,2025-04-30,2026-03-27,138
2047,Savana 1500,1997,2025-02-24,2025-05-28,193
2048,Land Cruiser,2008,2024-11-15,2025-10-17,243
2049,Suburban 2500,2004,2025-04-07,2026-04-19,49
2050,Corrado,1994,2024-09-14,2025-07-10,47
2051,i-290,2007,2024-12-14,2025-08-27,340
2052,Mazda3,2010,2025-02-25,2025-05-14,40
2053,Achieva,1996,2025-03-12,2025-11-30,27
2054,C70,1998,2024-05-09,2025-06-03,224
2055,GTO,1993,2024-10-26,2025-11-30,102
2056,XJ Series,1996,2024-10-29,2025-11-20,303
2057,Excel,1989,2024-09-06,2025-06-28,42
2058,Intrepid,1993,2024-06-25,2026-03-11,114
2059,XL-7,2008,2024-11-11,2026-04-02,12
2060,Starion,1985,2024-11-23,2025-06-26,120
2061,Range Rover,2006,2024-07-17,2025-12-24,78
2062,CL,1999,2024-08-23,2026-01-15,366
2063,M,2008,2025-03-11,2025-08-04,274
2064,Venture,2004,2025-04-11,2025-08-22,129
2065,4000CS Quattro,1986,2024-08-19,2025-07-01,96
2066,Tacoma,2009,2024-06-08,2025-07-23,173
2067,Focus,2010,2025-01-17,2025-10-29,319
2068,LeSabre,2000,2025-01-01,2025-09-04,184
2069,Golf,1988,2024-07-11,2025-05-18,371
2070,Daewoo Lacetti,2006,2024-07-03,2025-11-22,300
2071,Metro,1997,2025-03-09,2025-11-03,94
2072,Tribute,2002,2024-10-12,2025-11-02,143
2073,RAV4,2011,2024-11-03,2025-07-08,223
2074,LS,2010,2025-02-03,2025-08-04,100
2075,C70,2002,2025-01-04,2025-12-18,172
2076,H3,2009,2024-08-13,2025-06-01,349
2077,MX-5,1990,2025-02-12,2026-01-11,305
2078,Miata MX-5,2006,2025-01-22,2025-07-24,98
2079,Classic,1963,2024-10-22,2025-07-16,319
2080,Corvette,1966,2024-07-06,2026-03-11,218
2081,Bronco,1995,2025-02-06,2026-01-11,213
2082,TrailBlazer,2008,2025-01-01,2025-07-07,242
2083,Integra,1988,2024-07-29,2025-11-18,176
2084,Montego,2005,2024-06-10,2025-10-01,41
2085,ES,2008,2025-03-03,2026-01-17,143
2086,Boxster,2009,2024-08-03,2026-03-29,99
2087,Ram 3500 Club,1995,2024-09-01,2026-01-19,337
2088,Mustang,2000,2024-10-15,2025-07-20,236
2089,Lynx,1986,2025-02-26,2025-07-25,320
2090,Titan,2011,2024-08-29,2025-06-28,57
2091,SLR McLaren,2006,2025-04-30,2026-02-22,167
2092,Accord,1986,2024-05-24,2026-01-06,5
2093,ES,2010,2024-08-25,2025-05-18,281
2094,Trooper,1994,2024-09-06,2025-08-03,343
2095,Charger,1969,2024-09-02,2026-04-03,273
2096,Pajero,2001,2024-12-23,2025-12-13,106
2097,MP4-12C,2012,2025-02-22,2025-05-29,385
2098,Sierra 2500,2008,2024-06-13,2026-02-02,254
